lsoa,area
E01000387,0.3088095417957365
E01000388,0.5305664565359939
E01000389,0.44484752590844034
E01000390,0.5388236490472973
E01000391,0.46808135911772647
E01000392,0.22071071292880906
E01000393,0.278653752709957
E01000394,0.2363188477740634
E01000395,0.3172246991939536
E01000396,0.21546328770649698
E01000398,0.23278476375264875
E01000399,0.294402694723863
E01000400,0.28192291850148016
E01000401,0.2684816342195175
E01000402,0.3150420120714083
E01000403,0.6258691484678148
E01000404,0.1692856454379191
E01000405,0.39502288681345565
E01000406,0.4234851587730002
E01000407,0.43631094764764317
E01000408,1.084265022678723
E01000409,0.2254650516533955
E01000410,0.2782149356763518
E01000411,0.1894766788359762
E01000412,0.24405261597431752
E01000413,0.20320769091784618
E01000414,0.29243748949532283
E01000415,0.22795617383332017
E01000416,0.1764216930069239
E01000417,0.7372101670336414
E01000418,0.5187451209859377
E01000419,0.2677492389402918
E01000420,0.2733783366620602
E01000421,0.28576792282022734
E01000422,0.1053471994724031
E01000423,0.28952256280243543
E01000424,0.38790089520813
E01000425,0.35878661540758683
E01000426,0.25818108714992444
E01000427,0.4084597623036844
E01000428,0.8840837878932917
E01000429,0.31167237074542076
E01000430,1.5074771132206117
E01000431,0.1471320428287919
E01000432,0.45724424885111
E01000433,0.31249967208785145
E01000434,1.5552318547460806
E01000435,0.17389432929015985
E01000436,0.2771341863946166
E01000437,0.2652572151093003
E01000438,0.18615966819546398
E01000439,0.24846703137158455
E01000440,0.24157704543040998
E01000441,0.238407470188833
E01000442,0.31005101262942697
E01000443,0.2725896746396441
E01000444,1.3820191479815342
E01000445,0.5914888678176736
E01000446,0.2756579337889159
E01000447,0.9883017899175588
E01000448,0.462404657696984
E01000449,0.45455507473054513
E01000450,0.22860392651877487
E01000451,0.20824500056990644
E01000452,0.16131336647763467
E01000453,0.20923481658454843
E01000454,0.20418494586119426
E01000455,0.26222158553251623
E01000456,0.16895726258255367
E01000457,0.2997300335896615
E01000458,0.3344103361876797
E01000459,0.3164920069993696
E01000460,0.508745329428528
E01000461,0.5483599157220493
E01000462,0.46272613612077773
E01000463,0.2353023343279039
E01000464,0.1458258834712806
E01000465,0.2613935703984785
E01000466,2.367033075222306
E01000467,0.17475465385359729
E01000468,0.29059692029598977
E01000469,0.37997909230441795
E01000470,0.3570885900465882
E01000471,0.13948188017899077
E01000472,0.43016806690353504
E01000473,0.17346356530127152
E01000474,0.19585643430808072
E01000475,0.3127776212699294
E01000476,0.2278081180353925
E01000477,0.37943087836801515
E01000478,0.191348273456935
E01000479,0.31020504946359695
E01000480,0.29629093862435174
E01000481,0.2584121546647007
E01000482,0.34064319000695276
E01000483,0.22716486547795445
E01000484,0.30481886432867655
E01000485,0.17595796487096604
E01000486,0.7476861546039825
E01000487,0.30688779192399734
E01000488,0.15926950593601355
E01000489,0.31959014687138504
E01000490,0.13262403100387693
E01000491,0.36617495932303296
E01000492,0.16155097936088966
E01000493,0.1834493339554192
E01000494,0.22072943540250414
E01000495,0.17498503067056959
E01000497,0.3049830666884925
E01000498,0.28719644983323545
E01000499,0.5244258610094881
E01000501,0.15780655025995316
E01000502,0.3730548782615793
E01000503,0.40358380528351845
E01000504,0.1477717783524384
E01000505,0.1565537890197323
E01000506,0.29725420456426505
E01000507,0.2381280642077903
E01000508,0.2303351117579349
E01000509,0.12898078926783524
E01000510,0.17847622223886175
E01000511,0.16468663844105602
E01000512,0.1537405973694275
E01000513,0.16834816784756032
E01000514,0.15797082313058938
E01000515,0.3799897817613317
E01000516,0.24775012059446888
E01000517,0.22952091939079566
E01000518,0.5061697501693951
E01000519,0.7300495648178678
E01000520,0.24249908349507282
E01000521,0.14387649551165102
E01000522,0.14527176600493483
E01000523,0.13746975597113664
E01000524,0.1551414214965788
E01000525,0.15980036346274643
E01000526,0.13955737133317705
E01000527,0.12772667959821846
E01000528,0.10805251279832932
E01000530,0.17736964150599493
E01000531,0.10680639400351233
E01000532,0.1034056798924478
E01000533,0.18477327237799918
E01000534,0.15352098663622776
E01000535,0.1898709191228928
E01000536,0.3364414673108564
E01000538,0.3966496689478446
E01000539,0.2814425136014032
E01000540,0.378542600543345
E01000541,0.24055118456482552
E01000543,0.194564459689698
E01000544,0.07266768264109974
E01000545,0.11560530871762408
E01000546,0.09493845753175698
E01000547,0.07653314577129965
E01000548,0.10783157490984081
E01000549,0.11067242344077886
E01000550,0.1429761979168408
E01000551,0.13624841129286264
E01000552,0.0882215747517849
E01000553,0.14342956448109076
E01000554,0.21337397612539108
E01000555,0.2053933824029138
E01000556,0.09661465109068748
E01000557,0.11762373486874542
E01000558,0.1743750291709283
E01000559,0.1124900016524046
E01000560,0.20990751537902907
E01000561,0.11474166349097638
E01000562,0.3099387625975089
E01000563,0.38054176259980527
E01000564,0.20813053351296343
E01000565,0.18847777795297158
E01000566,0.2092653630026623
E01000567,0.20230445905127772
E01000568,0.8024781771690273
E01000569,0.3726383697492707
E01000570,0.13184839793558426
E01000571,0.3522035099903991
E01000572,0.21664931891690253
E01000573,0.23416302263742508
E01000574,0.2192852595045326
E01000575,0.2734751744856683
E01000576,0.2922609990874189
E01000577,0.3437114623307224
E01000578,0.33448052906881737
E01000579,0.11284167560407461
E01000580,0.446361813311579
E01000581,0.16484052858929585
E01000582,0.19368124802040565
E01000583,0.19982666063047122
E01000584,0.12357153316537066
E01000585,0.09926435751216059
E01000586,0.15333292523352549
E01000587,0.19598991969900195
E01000588,0.3469752069887576
E01000589,0.29131324735591957
E01000590,0.2697630249222372
E01000591,0.3198662596935942
E01000592,0.19981099237919553
E01000593,0.17950998929282558
E01000594,0.24138935051761193
E01000595,0.1894192720715539
E01000596,0.1970367485975378
E01000599,0.08739094293003503
E01000600,2.02821867973554
E01000601,0.6997720770252656
E01000602,0.13142057789833303
E01000603,0.12045366645256272
E01000604,0.1664515140385659
E01000605,0.1751489703042469
E01000606,0.23359785982537679
E01000607,0.19958291373046472
E01000608,0.5638207115421555
E01000609,0.2495969979584785
E01000610,0.2865337726585806
E01000611,0.12084185756114552
E01000612,0.2594720205294311
E01000613,0.21886193676687815
E01000615,0.6687755491317748
E01000616,0.1703807559835413
E01000617,0.2749420601132553
E01000618,0.17995486268080815
E01000619,0.21028145844992713
E01000620,0.4402907531942937
E01000621,0.21569905738115547
E01000622,0.6280088233865764
E01000623,0.19209511390110628
E01000624,0.2638078530562718
E01000625,0.26919810987705295
E01000626,0.2031073843344886
E01000627,0.22532408532754902
E01000628,0.35024411790167803
E01000629,0.1791067429538484
E01000630,0.28601592405788273
E01000631,0.25247262584097974
E01000632,0.28557370576442864
E01000633,0.16655567338595523
E01000634,0.1684470050749482
E01000635,0.2309990379491036
E01000636,0.21386794850075805
E01000637,0.07104339647307047
E01000638,0.28937941506929904
E01000639,0.09681048898123001
E01000640,0.12670900702581175
E01000641,0.10869847510228803
E01000642,0.15871316659227167
E01000643,0.5754527836291674
E01000644,0.12040710344602008
E01000645,0.7787441253422545
E01000646,0.3504955642801473
E01000647,0.2535377781911991
E01000648,0.3807538048792787
E01000649,0.848758142590882
E01000650,0.8837760042836631
E01000651,0.2864996384134132
E01000652,0.5864114814259752
E01000653,0.5005248791624098
E01000654,1.0538100346797443
E01000655,0.3763239952028453
E01000656,3.4086322763548935
E01000657,0.308820729587438
E01000658,2.16649488792663
E01000659,0.5110225925390273
E01000661,0.9362695113087046
E01000662,0.5198490964264845
E01000663,0.3136467974895062
E01000664,0.8026698545149316
E01000665,0.8379585747000917
E01000666,2.9760099410477463
E01000667,1.0605184183567704
E01000668,0.6998179050096753
E01000669,0.17210026483519358
E01000670,0.48456343702373816
E01000671,0.3465614316825025
E01000672,0.32939213979351656
E01000673,0.4731003640744949
E01000674,0.19996748200702222
E01000675,0.5717926399720185
E01000676,0.33115864936455697
E01000677,0.3840694748761707
E01000678,0.2968668064822564
E01000679,0.2930635098232229
E01000680,8.253849371526135
E01000681,0.31445850282476023
E01000682,0.28599693510685426
E01000683,0.25591427111058407
E01000684,0.40923210129723575
E01000685,1.104397095928835
E01000686,0.44381505860864684
E01000687,0.5744071074323907
E01000688,0.9238012753261321
E01000689,1.3869402180887431
E01000690,0.3325497687853355
E01000691,0.2433972673368396
E01000692,0.352497901645915
E01000693,2.6659421376127708
E01000694,1.0183139206623866
E01000695,0.7601524812397442
E01000696,2.042312551158872
E01000697,0.5129970080794399
E01000698,1.1318585007316955
E01000699,0.13662672950873872
E01000700,0.20072338697866238
E01000701,0.13230769296491487
E01000702,0.1390947067778828
E01000703,0.2363148944367648
E01000704,0.3302247666246524
E01000705,0.1511792938729425
E01000706,0.29787396381233994
E01000707,0.15590856496201888
E01000708,0.2366377061823638
E01000709,0.2502483024621058
E01000710,0.5456901538567362
E01000711,0.2791350789222113
E01000712,0.359095713493744
E01000713,0.4181340522172663
E01000714,0.32669233659237484
E01000715,0.3038581718286659
E01000716,0.40154501640759666
E01000717,0.3095677932011769
E01000718,0.33459898916886704
E01000719,0.3479382793414554
E01000720,7.520965185899347
E01000721,0.2707275944249886
E01000722,0.5803030976129141
E01000723,0.4174939126623478
E01000724,0.41240827674384845
E01000725,0.33898383542186533
E01000726,0.2801112209719042
E01000727,0.3876104456895477
E01000728,2.7303735814715897
E01000729,0.26142825651254076
E01000730,0.3687751688259265
E01000731,0.23253859448413958
E01000732,0.353879981524087
E01000733,0.3718663075273772
E01000734,0.32105044351656814
E01000735,0.512303209519833
E01000736,0.39852202606303516
E01000737,0.3643755339360901
E01000738,0.5149267897400345
E01000739,0.22877692206687206
E01000740,0.7113628221202327
E01000741,0.13481699990167917
E01000742,0.26559944984361405
E01000743,0.3118429785163333
E01000744,0.21110499018994688
E01000745,0.473012389933049
E01000746,0.1786948043848184
E01000747,9.938999902541207
E01000748,9.882274791967719
E01000749,9.213142508568158
E01000750,0.3138654320601016
E01000751,1.8400066081250528
E01000752,1.384706066825136
E01000753,0.8647840712980767
E01000754,0.3847889509833193
E01000755,0.34458323736405216
E01000756,1.00939811434575
E01000757,0.5391689459184761
E01000758,0.3045032978242641
E01000759,4.591222937057029
E01000760,0.5058325787106146
E01000761,0.5866979378447419
E01000762,0.32324654302210193
E01000763,0.8489717548666137
E01000764,0.49793101866211503
E01000765,2.309022077066005
E01000766,0.3706659794282994
E01000767,0.31354289921066464
E01000768,0.4752775188381747
E01000769,1.1984031287146713
E01000770,0.6873077312874348
E01000771,0.371456662258396
E01000772,0.3306379358109386
E01000773,0.3078080065763227
E01000774,0.37715147473626637
E01000775,1.107167378109733
E01000777,0.2460278726518017
E01000778,0.20509271972556564
E01000779,1.1591432640156345
E01000780,0.20894229963993716
E01000781,0.17264303871742892
E01000782,0.2825938901221129
E01000783,0.1888223968956406
E01000784,0.22612905933643532
E01000785,0.21034675148909607
E01000786,0.9456896061779977
E01000787,0.34628863092415096
E01000788,0.374962514865519
E01000789,0.14193327998015395
E01000790,0.51583778153308
E01000791,0.40189861874876814
E01000792,0.31468727920770906
E01000793,0.4702863937257121
E01000794,0.45946141804478213
E01000795,0.2881881304176988
E01000796,0.09994066845212628
E01000797,0.6571832442129868
E01000798,0.13309001665402043
E01000799,0.2172738632544017
E01000800,0.23139223072892948
E01000801,0.1877853911370955
E01000802,0.18702688996746608
E01000803,0.2575401394349604
E01000804,0.6673371996397922
E01000805,0.15633114283771135
E01000806,0.1640004968206965
E01000807,0.8124397748486982
E01000808,0.335832891645926
E01000809,0.548907632352963
E01000810,0.3727806996062481
E01000811,0.2955212314034934
E01000812,0.38281128028455325
E01000813,0.6105097494998746
E01000814,0.47787380128688217
E01000815,0.49685044443765947
E01000816,0.2978537168328223
E01000818,1.2923227714071304
E01000819,0.3986351303590921
E01000820,0.5874692903482734
E01000822,0.21852126934221788
E01000823,0.24274155765638528
E01000824,0.16871433790437648
E01000825,0.17450000164530954
E01000826,0.5133431084983993
E01000827,0.3752917747411679
E01000828,0.3458531685895401
E01000829,0.2215775863498412
E01000830,0.5913355179356348
E01000831,0.40673657478224867
E01000832,0.8658115807681853
E01000833,0.36080069701025186
E01000834,0.2112616082513039
E01000835,0.33479548408887017
E01000836,0.21150279540625094
E01000837,0.4838741959371883
E01000838,0.5450506077411451
E01000839,0.26837439729839874
E01000840,0.8006529436110392
E01000841,0.3375370109346343
E01000842,0.10335763372184077
E01000843,0.08438758802624122
E01000844,0.11507603395701212
E01000845,0.1184285011309652
E01000846,0.08205967106406242
E01000847,0.09884919008528938
E01000848,0.10024189652544828
E01000849,0.07875259017483593
E01000850,0.19507854388268744
E01000851,0.13555487561576787
E01000852,0.12433883517855027
E01000853,0.0584503185357597
E01000854,0.1908677829139354
E01000855,0.3221020937220933
E01000856,0.1199168991039855
E01000857,0.07556385424423617
E01000858,0.21905947969493855
E01000859,0.09512586867941167
E01000860,0.2096239096380259
E01000861,0.11257326068296003
E01000862,0.16964266546147716
E01000863,0.16202849984575318
E01000864,0.09925801769692305
E01000865,0.10841701896436653
E01000866,0.14169278525265877
E01000867,0.08060462896741946
E01000868,0.08322778612565057
E01000869,0.11411578119057965
E01000870,0.1276925565086215
E01000871,0.3011371186848261
E01000872,0.1526833598305805
E01000873,0.12420628088570604
E01000874,0.08580682835007732
E01000875,0.11579208530624813
E01000876,0.11742097348381535
E01000877,0.11239568149543655
E01000878,0.18730759388456578
E01000879,0.17971804328276225
E01000880,0.20152132456902266
E01000881,0.14734001848313175
E01000882,0.1201492245021888
E01000883,0.139786160936303
E01000884,0.24675705180521765
E01000885,0.30952779142728126
E01000886,0.09979644575934227
E01000887,0.09784491145572516
E01000888,0.09403401501981437
E01000889,0.11409415221992365
E01000890,0.0751699884515013
E01000891,0.07856461800426662
E01000892,0.12232375546860061
E01000893,0.5329630221238854
E01000894,0.22569333269069902
E01000895,0.0953726162452873
E01000896,0.14629572915214245
E01000897,0.1994331211842787
E01000898,0.17275902873438723
E01000899,1.080427749225008
E01000900,0.10110761955809124
E01000901,0.10646214534584264
E01000902,0.08086737630402559
E01000903,0.10278400721469967
E01000904,0.11620555250725191
E01000905,0.08563881094844715
E01000906,0.1414449945774377
E01000907,0.1057560503688805
E01000908,0.17289390256922504
E01000909,0.22580130040567198
E01000910,0.12959591609099724
E01000911,0.0878855645049777
E01000912,0.9026875367714287
E01000913,1.6139559070961007
E01000914,0.44804084443640696
E01000915,0.07408076697684404
E01000916,0.1475037852963845
E01000917,0.07479041160114018
E01000918,0.16657870018902884
E01000919,0.14992252756713678
E01000920,0.1360130345038835
E01000921,0.12399942280786395
E01000922,0.19017131854238264
E01000923,0.08543187566942514
E01000924,0.0970727483255934
E01000925,0.08242795136718184
E01000926,0.09317506694146822
E01000927,0.10246595131195706
E01000928,0.25523447607394584
E01000929,0.09600314291754934
E01000930,0.11731535944877364
E01000931,0.146610465648973
E01000932,0.06723608620809325
E01000933,0.10788505520891765
E01000934,0.08847999097856629
E01000935,0.06288879440043252
E01000936,0.08786561939066512
E01000937,0.12710414662168898
E01000938,0.08145486021525708
E01000939,0.07685682319141592
E01000940,0.0491327769161027
E01000941,0.044818393701224896
E01000942,0.07311107092023876
E01000943,0.06998712365658016
E01000944,0.05749271266016854
E01000945,0.2714258543692214
E01000946,0.4828838111073469
E01000947,0.1559702999497383
E01000948,0.20042010643875574
E01000949,0.061245065458182646
E01000950,0.06792948986529528
E01000951,0.04922369297970146
E01000952,0.08564352251114189
E01000953,0.6027345690948406
E01000954,0.053910842663444716
E01000955,0.06328923983566402
E01000956,0.1600993508498316
E01000957,0.11659339156153876
E01000958,0.24403217053993448
E01000959,0.07297781734690803
E01000960,0.11528650638145642
E01000961,0.12081208353968269
E01000962,0.09525533020746185
E01000963,0.19171999918697305
E01000964,0.12395417605048999
E01000965,0.10999627381448814
E01000966,0.1290825285540555
E01000967,0.3738651982306078
E01000968,0.08095657172967745
E01000969,0.1678866099480737
E01000970,0.0679471409722982
E01000971,0.08201145054781353
E01000972,0.14147997011834468
E01000973,0.2325297998360283
E01000974,0.11420315898993612
E01000975,0.18695614106260486
E01000976,0.16374290289130555
E01000977,0.1681176255587599
E01000978,0.1572769488367322
E01000979,0.13520459064537202
E01000980,0.1471565649624161
E01000981,0.17146064178334872
E01000982,0.13549226169075315
E01000983,0.1571328735091751
E01000984,0.1703512654864929
E01000985,0.39041650502526626
E01000986,0.3235609191630722
E01000987,0.16269007918628395
E01000989,0.2608245242766255
E01000990,0.16604761000647883
E01000991,0.44597085423871996
E01000992,0.491920458266613
E01000993,0.1610006581038744
E01000994,0.17782918325923652
E01000995,0.1439904971432962
E01000996,0.10394892271605606
E01000997,0.10575624773901948
E01000998,0.14194378927109366
E01000999,0.09664277606355046
E01001000,0.13653494916030268
E01001001,0.12142862168545777
E01001002,0.1073473496817636
E01001003,0.1593628894370717
E01001004,0.1543271208731124
E01001005,0.09165093204966482
E01001006,0.2910602501151548
E01001007,0.15050151965685743
E01001008,0.1823902723163227
E01001009,0.11652354261026382
E01001010,0.7278449254502768
E01001011,0.12552061150909927
E01001012,0.14456211267267577
E01001013,0.1947637533508114
E01001014,0.6389295020650376
E01001015,0.40992103017197123
E01001016,1.0481125102328404
E01001017,1.343456105512156
E01001018,0.9503794003723635
E01001019,0.5929902985161937
E01001020,0.36602070555691696
E01001021,2.0502111329871746
