DZ_CODE,UR2FOLD,UR3FOLD,UR6FOLD,UR8FOLD
S01007138,2,2,5,6
S01007139,2,2,5,6
S01007140,2,2,5,6
S01007141,2,2,5,6
S01007144,2,2,5,6
S01007170,2,2,5,6
S01007171,2,2,5,6
S01007172,2,2,5,6
S01007204,2,2,5,6
S01007205,2,2,5,6
S01007223,2,2,5,6
S01007224,2,2,5,6
S01007225,2,2,5,6
S01007226,2,2,5,6
S01007227,2,2,5,6
S01007228,2,2,5,6
S01007229,2,2,5,6
S01007240,2,2,5,6
S01007241,2,2,5,6
S01007242,2,2,5,6
S01007243,2,2,5,6
S01007244,2,2,5,6
S01007245,2,2,5,6
S01007246,2,2,5,6
S01007247,2,2,5,6
S01007266,2,2,5,6
S01007267,2,2,5,6
S01007268,2,2,5,6
S01007269,2,2,5,6
S01007270,2,2,5,6
S01007279,2,2,5,6
S01007280,2,2,5,6
S01007281,2,2,5,6
S01007283,2,2,5,6
S01007358,2,2,5,6
S01007404,2,2,5,6
S01007405,2,2,5,6
S01007406,2,2,5,6
S01007407,2,2,5,6
S01007408,2,2,5,6
S01007421,2,2,5,6
S01007422,2,2,5,6
S01007423,2,2,5,6
S01007424,2,2,5,6
S01007443,2,2,5,6
S01007444,2,2,5,6
S01007445,2,2,5,6
S01007446,2,2,5,6
S01007447,2,2,5,6
S01007494,2,2,5,6
S01007495,2,2,5,6
S01007496,2,2,5,6
S01007497,2,2,5,6
S01007499,2,2,5,6
S01007500,2,2,5,6
S01007501,2,2,5,6
S01007502,2,2,5,6
S01007503,2,2,5,6
S01007545,2,2,5,6
S01007546,2,2,5,6
S01007547,2,2,5,6
S01007548,2,2,5,6
S01007560,2,2,5,6
S01007561,2,2,5,6
S01007564,2,2,5,6
S01007565,2,2,5,6
S01007566,2,2,5,6
S01007567,2,2,5,6
S01007568,2,2,5,6
S01007569,2,2,5,6
S01007571,2,2,5,6
S01007595,2,2,5,6
S01007596,2,2,5,6
S01007597,2,2,5,6
S01007598,2,2,5,6
S01007629,2,2,5,6
S01007630,2,2,5,6
S01007631,2,2,5,6
S01007632,2,2,5,6
S01007633,2,2,5,6
S01007634,2,2,5,6
S01007650,2,2,5,6
S01007651,2,2,5,6
S01007652,2,2,5,6
S01007653,2,2,5,6
S01007654,2,2,5,6
S01007656,2,2,5,6
S01007657,2,2,5,6
S01007658,2,2,5,6
S01007659,2,2,5,6
S01007671,2,2,5,6
S01007673,2,2,5,6
S01007674,2,2,5,6
S01007675,2,2,5,6
S01007676,2,2,5,6
S01007681,2,2,5,6
S01007867,2,2,5,6
S01007875,2,2,5,6
S01007876,2,2,5,6
S01007877,2,2,5,6
S01007878,2,2,5,6
S01007879,2,2,5,6
S01007880,2,2,5,6
S01007881,2,2,5,6
S01007882,2,2,5,6
S01007883,2,2,5,6
S01007884,2,2,5,6
S01007885,2,2,5,6
S01007886,2,2,5,6
S01007887,2,2,5,6
S01007904,2,2,5,6
S01007925,2,2,5,6
S01007926,2,2,5,6
S01007927,2,2,5,6
S01007928,2,2,5,6
S01007930,2,2,5,6
S01007931,2,2,5,6
S01007945,2,2,5,6
S01007946,2,2,5,6
S01007947,2,2,5,6
S01007948,2,2,5,6
S01007961,2,2,5,6
S01008025,2,2,5,6
S01008026,2,2,5,6
S01008027,2,2,5,6
S01008028,2,2,5,6
S01008029,2,2,5,6
S01008030,2,2,5,6
S01008031,2,2,5,6
S01008032,2,2,5,6
S01008084,2,2,5,6
S01008085,2,2,5,6
S01008086,2,2,5,6
S01008145,2,2,5,6
S01008146,2,2,5,6
S01008163,2,2,5,6
S01008164,2,2,5,6
S01008217,2,2,5,6
S01008234,2,2,5,6
S01008235,2,2,5,6
S01008236,2,2,5,6
S01008237,2,2,5,6
S01008238,2,2,5,6
S01008239,2,2,5,6
S01008240,2,2,5,6
S01008241,2,2,5,6
S01008242,2,2,5,6
S01008243,2,2,5,6
S01008244,2,2,5,6
S01008245,2,2,5,6
S01008246,2,2,5,6
S01008247,2,2,5,6
S01008248,2,2,5,6
S01008249,2,2,5,6
S01008262,2,2,5,6
S01008263,2,2,5,6
S01008264,2,2,5,6
S01008265,2,2,5,6
S01008266,2,2,5,6
S01008267,2,2,5,6
S01008278,2,2,5,6
S01008279,2,2,5,6
S01008280,2,2,5,6
S01008281,2,2,5,6
S01008302,2,2,5,6
S01008360,2,2,5,6
S01008361,2,2,5,6
S01008438,2,2,5,6
S01008994,2,2,5,6
S01008995,2,2,5,6
S01008996,2,2,5,6
S01008997,2,2,5,6
S01009071,2,2,5,6
S01009084,2,2,5,6
S01009122,2,2,5,6
S01009123,2,2,5,6
S01009124,2,2,5,6
S01009125,2,2,5,6
S01009181,2,2,5,6
S01009182,2,2,5,6
S01009183,2,2,5,6
S01009184,2,2,5,6
S01009185,2,2,5,6
S01009186,2,2,5,6
S01009187,2,2,5,6
S01009188,2,2,5,6
S01009189,2,2,5,6
S01009258,2,2,5,6
S01009264,2,2,5,6
S01009265,2,2,5,6
S01009266,2,2,5,6
S01009267,2,2,5,6
S01009268,2,2,5,6
S01009273,2,2,5,6
S01009274,2,2,5,6
S01009275,2,2,5,6
S01009277,2,2,5,6
S01009283,2,2,5,6
S01009284,2,2,5,6
S01009285,2,2,5,6
S01009286,2,2,5,6
S01009287,2,2,5,6
S01009288,2,2,5,6
S01009289,2,2,5,6
S01009290,2,2,5,6
S01009291,2,2,5,6
S01009322,2,2,5,6
S01009323,2,2,5,6
S01009324,2,2,5,6
S01009384,2,2,5,6
S01009385,2,2,5,6
S01009454,2,2,5,6
S01009455,2,2,5,6
S01009457,2,2,5,6
S01009467,2,2,5,6
S01009468,2,2,5,6
S01009469,2,2,5,6
S01009470,2,2,5,6
S01009541,2,2,5,6
S01009542,2,2,5,6
S01009543,2,2,5,6
S01009544,2,2,5,6
S01009545,2,2,5,6
S01009546,2,2,5,6
S01009611,2,2,5,6
S01009614,2,2,5,6
S01009651,2,2,5,6
S01009652,2,2,5,6
S01009653,2,2,5,6
S01009654,2,2,5,6
S01009661,2,2,5,6
S01009662,2,2,5,6
S01009663,2,2,5,6
S01009664,2,2,5,6
S01009665,2,2,5,6
S01009666,2,2,5,6
S01009667,2,2,5,6
S01009668,2,2,5,6
S01009669,2,2,5,6
S01009670,2,2,5,6
S01009671,2,2,5,6
S01009672,2,2,5,6
S01009673,2,2,5,6
S01009674,2,2,5,6
S01009675,2,2,5,6
S01009676,2,2,5,6
S01009677,2,2,5,6
S01009678,2,2,5,6
S01009679,2,2,5,6
S01009680,2,2,5,6
S01009681,2,2,5,6
S01009685,2,2,5,6
S01009695,2,2,5,6
S01009696,2,2,5,6
S01009697,2,2,5,6
S01009698,2,2,5,6
S01009699,2,2,5,6
S01009700,2,2,5,6
S01009701,2,2,5,6
S01009702,2,2,5,6
S01009705,2,2,5,6
S01009706,2,2,5,6
S01009712,2,2,5,6
S01009713,2,2,5,6
S01009714,2,2,5,6
S01009715,2,2,5,6
S01009733,2,2,5,6
S01009734,2,2,5,6
S01009742,2,2,5,6
S01009743,2,2,5,6
S01009744,2,2,5,6
S01009745,2,2,5,6
S01009746,2,2,5,6
S01009969,2,2,5,6
S01009972,2,2,5,6
S01010117,2,2,5,6
S01010524,2,2,5,6
S01010528,2,2,5,6
S01010529,2,2,5,6
S01010548,2,2,5,6
S01010550,2,2,5,6
S01010551,2,2,5,6
S01010552,2,2,5,6
S01010553,2,2,5,6
S01010566,2,2,5,6
S01010567,2,2,5,6
S01010568,2,2,5,6
S01010569,2,2,5,6
S01010570,2,2,5,6
S01010582,2,2,5,6
S01010596,2,2,5,6
S01010650,2,2,5,6
S01010656,2,2,5,6
S01010657,2,2,5,6
S01010658,2,2,5,6
S01010659,2,2,5,6
S01010660,2,2,5,6
S01010661,2,2,5,6
S01010662,2,2,5,6
S01010663,2,2,5,6
S01010667,2,2,5,6
S01010722,2,2,5,6
S01010724,2,2,5,6
S01010725,2,2,5,6
S01010726,2,2,5,6
S01010729,2,2,5,6
S01010822,2,2,5,6
S01010930,2,2,5,6
S01010931,2,2,5,6
S01010932,2,2,5,6
S01010933,2,2,5,6
S01010957,2,2,5,6
S01010958,2,2,5,6
S01010959,2,2,5,6
S01010960,2,2,5,6
S01011000,2,2,5,6
S01011001,2,2,5,6
S01011002,2,2,5,6
S01011003,2,2,5,6
S01011004,2,2,5,6
S01011017,2,2,5,6
S01011018,2,2,5,6
S01011019,2,2,5,6
S01011020,2,2,5,6
S01011047,2,2,5,6
S01011051,2,2,5,6
S01011052,2,2,5,6
S01011053,2,2,5,6
S01011054,2,2,5,6
S01011056,2,2,5,6
S01011083,2,2,5,6
S01011084,2,2,5,6
S01011085,2,2,5,6
S01011086,2,2,5,6
S01011087,2,2,5,6
S01011088,2,2,5,6
S01011089,2,2,5,6
S01011090,2,2,5,6
S01011091,2,2,5,6
S01011093,2,2,5,6
S01011095,2,2,5,6
S01011097,2,2,5,6
S01011098,2,2,5,6
S01011099,2,2,5,6
S01011100,2,2,5,6
S01011142,2,2,5,6
S01011143,2,2,5,6
S01011144,2,2,5,6
S01011145,2,2,5,6
S01011146,2,2,5,6
S01011147,2,2,5,6
S01011148,2,2,5,6
S01011149,2,2,5,6
S01011150,2,2,5,6
S01011151,2,2,5,6
S01011152,2,2,5,6
S01011167,2,2,5,6
S01011168,2,2,5,6
S01011170,2,2,5,6
S01011178,2,2,5,6
S01011179,2,2,5,6
S01011180,2,2,5,6
S01011181,2,2,5,6
S01011182,2,2,5,6
S01011299,2,2,5,6
S01011307,2,2,5,6
S01011308,2,2,5,6
S01011309,2,2,5,6
S01011310,2,2,5,6
S01011334,2,2,5,6
S01011356,2,2,5,6
S01011426,2,2,5,6
S01011427,2,2,5,6
S01011428,2,2,5,6
S01011429,2,2,5,6
S01011444,2,2,5,6
S01011445,2,2,5,6
S01011446,2,2,5,6
S01006794,2,3,6,7
S01006795,2,3,6,7
S01006796,2,3,6,7
S01006797,2,3,6,7
S01006798,2,3,6,7
S01006799,2,3,6,7
S01006800,2,3,6,7
S01006869,2,3,6,7
S01006870,2,3,6,7
S01006871,2,3,6,7
S01006874,2,3,6,7
S01006875,2,3,6,7
S01006876,2,3,6,7
S01006877,2,3,6,7
S01006878,2,3,6,7
S01006879,2,3,6,7
S01006882,2,3,6,7
S01006883,2,3,6,7
S01006884,2,3,6,7
S01006885,2,3,6,7
S01006887,2,3,6,7
S01006999,2,3,6,7
S01007003,2,3,6,7
S01007004,2,3,6,7
S01007005,2,3,6,7
S01007006,2,3,6,7
S01007007,2,3,6,7
S01007013,2,3,6,7
S01007015,2,3,6,7
S01007016,2,3,6,7
S01007023,2,3,6,7
S01007024,2,3,6,7
S01007025,2,3,6,7
S01007026,2,3,6,7
S01007027,2,3,6,7
S01007028,2,3,6,7
S01007029,2,3,6,7
S01007030,2,3,6,7
S01007031,2,3,6,7
S01007042,2,3,6,7
S01007043,2,3,6,7
S01007045,2,3,6,7
S01007048,2,3,6,7
S01007282,2,3,6,7
S01007304,2,3,6,7
S01007373,2,3,6,7
S01007374,2,3,6,7
S01007375,2,3,6,7
S01007376,2,3,6,7
S01007377,2,3,6,7
S01007504,2,3,6,7
S01007505,2,3,6,7
S01007506,2,3,6,7
S01007507,2,3,6,7
S01007508,2,3,6,7
S01007509,2,3,6,7
S01007510,2,3,6,7
S01007511,2,3,6,7
S01007512,2,3,6,7
S01007519,2,3,6,7
S01007520,2,3,6,7
S01007521,2,3,6,7
S01007522,2,3,6,7
S01007523,2,3,6,7
S01007524,2,3,6,7
S01007530,2,3,6,7
S01007531,2,3,6,7
S01007532,2,3,6,7
S01007533,2,3,6,7
S01007538,2,3,6,7
S01007544,2,3,6,7
S01007549,2,3,6,7
S01007550,2,3,6,7
S01007551,2,3,6,7
S01007552,2,3,6,7
S01007553,2,3,6,7
S01007554,2,3,6,7
S01007555,2,3,6,7
S01007556,2,3,6,7
S01007557,2,3,6,7
S01007558,2,3,6,7
S01007559,2,3,6,7
S01007562,2,3,6,7
S01007563,2,3,6,7
S01007640,2,3,6,7
S01007641,2,3,6,7
S01007642,2,3,6,7
S01007643,2,3,6,7
S01007644,2,3,6,7
S01007645,2,3,6,7
S01007646,2,3,6,7
S01007647,2,3,6,7
S01007648,2,3,6,7
S01007649,2,3,6,7
S01007655,2,3,6,7
S01007870,2,3,6,7
S01007871,2,3,6,7
S01007872,2,3,6,7
S01007873,2,3,6,7
S01007874,2,3,6,7
S01007897,2,3,6,7
S01007898,2,3,6,7
S01007899,2,3,6,7
S01007900,2,3,6,7
S01007901,2,3,6,7
S01007902,2,3,6,7
S01007903,2,3,6,7
S01007905,2,3,6,7
S01007906,2,3,6,7
S01007907,2,3,6,7
S01007908,2,3,6,7
S01008277,2,3,6,7
S01008282,2,3,6,7
S01008284,2,3,6,7
S01010509,2,3,6,7
S01010525,2,3,6,7
S01010526,2,3,6,7
S01010527,2,3,6,7
S01010530,2,3,6,7
S01010540,2,3,6,7
S01010541,2,3,6,7
S01010542,2,3,6,7
S01010543,2,3,6,7
S01010544,2,3,6,7
S01010545,2,3,6,7
S01010546,2,3,6,7
S01010547,2,3,6,7
S01010655,2,3,6,7
S01010664,2,3,6,7
S01010665,2,3,6,7
S01010666,2,3,6,7
S01010668,2,3,6,7
S01010695,2,3,6,7
S01010696,2,3,6,7
S01010697,2,3,6,7
S01010698,2,3,6,7
S01010699,2,3,6,7
S01010700,2,3,6,7
S01010701,2,3,6,7
S01010702,2,3,6,7
S01010703,2,3,6,7
S01010704,2,3,6,7
S01010705,2,3,6,7
S01010706,2,3,6,7
S01010707,2,3,6,7
S01010719,2,3,6,7
S01010720,2,3,6,7
S01010721,2,3,6,7
S01010723,2,3,6,7
S01010727,2,3,6,7
S01010728,2,3,6,7
S01010730,2,3,6,7
S01010731,2,3,6,7
S01010747,2,3,6,7
S01011045,2,3,6,7
S01011046,2,3,6,7
S01011048,2,3,6,7
S01011049,2,3,6,7
S01011050,2,3,6,7
S01011055,2,3,6,7
S01011057,2,3,6,7
S01011058,2,3,6,7
S01011059,2,3,6,7
S01011065,2,3,6,7
S01011066,2,3,6,7
S01011067,2,3,6,7
S01011068,2,3,6,7
S01011069,2,3,6,7
S01011070,2,3,6,7
S01011071,2,3,6,7
S01011327,2,3,6,7
S01011328,2,3,6,7
S01006789,2,3,6,8
S01006790,2,3,6,8
S01006791,2,3,6,8
S01006792,2,3,6,8
S01006793,2,3,6,8
S01007284,2,3,6,8
S01007285,2,3,6,8
S01007286,2,3,6,8
S01007287,2,3,6,8
S01007288,2,3,6,8
S01007301,2,3,6,8
S01007302,2,3,6,8
S01007303,2,3,6,8
S01007305,2,3,6,8
S01007306,2,3,6,8
S01007307,2,3,6,8
S01007308,2,3,6,8
S01007309,2,3,6,8
S01007310,2,3,6,8
S01007311,2,3,6,8
S01007312,2,3,6,8
S01007313,2,3,6,8
S01007314,2,3,6,8
S01007315,2,3,6,8
S01007316,2,3,6,8
S01007317,2,3,6,8
S01007318,2,3,6,8
S01007319,2,3,6,8
S01007320,2,3,6,8
S01007321,2,3,6,8
S01007322,2,3,6,8
S01007323,2,3,6,8
S01007324,2,3,6,8
S01007325,2,3,6,8
S01007326,2,3,6,8
S01007327,2,3,6,8
S01007328,2,3,6,8
S01007329,2,3,6,8
S01007330,2,3,6,8
S01007331,2,3,6,8
S01007332,2,3,6,8
S01007340,2,3,6,8
S01007341,2,3,6,8
S01007343,2,3,6,8
S01007351,2,3,6,8
S01007352,2,3,6,8
S01007353,2,3,6,8
S01007354,2,3,6,8
S01007355,2,3,6,8
S01007356,2,3,6,8
S01007357,2,3,6,8
S01009014,2,3,6,8
S01009015,2,3,6,8
S01009016,2,3,6,8
S01009017,2,3,6,8
S01009018,2,3,6,8
S01009019,2,3,6,8
S01009020,2,3,6,8
S01009021,2,3,6,8
S01009022,2,3,6,8
S01009023,2,3,6,8
S01009024,2,3,6,8
S01009025,2,3,6,8
S01009026,2,3,6,8
S01009027,2,3,6,8
S01009028,2,3,6,8
S01009029,2,3,6,8
S01009030,2,3,6,8
S01009031,2,3,6,8
S01009032,2,3,6,8
S01009033,2,3,6,8
S01009034,2,3,6,8
S01009035,2,3,6,8
S01009036,2,3,6,8
S01009047,2,3,6,8
S01009048,2,3,6,8
S01009049,2,3,6,8
S01010504,2,3,6,8
S01010505,2,3,6,8
S01010506,2,3,6,8
S01010507,2,3,6,8
S01010508,2,3,6,8
S01010531,2,3,6,8
S01010532,2,3,6,8
S01010533,2,3,6,8
S01010534,2,3,6,8
S01010535,2,3,6,8
S01010669,2,3,6,8
S01010670,2,3,6,8
S01010671,2,3,6,8
S01010672,2,3,6,8
S01010673,2,3,6,8
S01010674,2,3,6,8
S01010675,2,3,6,8
S01010676,2,3,6,8
S01010677,2,3,6,8
S01010678,2,3,6,8
S01010679,2,3,6,8
S01010680,2,3,6,8
S01010681,2,3,6,8
S01010682,2,3,6,8
S01010683,2,3,6,8
S01010684,2,3,6,8
S01010685,2,3,6,8
S01010686,2,3,6,8
S01010687,2,3,6,8
S01010688,2,3,6,8
S01010689,2,3,6,8
S01010690,2,3,6,8
S01010691,2,3,6,8
S01010692,2,3,6,8
S01010693,2,3,6,8
S01010694,2,3,6,8
S01010746,2,3,6,8
S01010748,2,3,6,8
S01010749,2,3,6,8
S01010750,2,3,6,8
S01010751,2,3,6,8
S01010757,2,3,6,8
S01010758,2,3,6,8
S01010759,2,3,6,8
S01010760,2,3,6,8
S01010761,2,3,6,8
S01010762,2,3,6,8
S01010763,2,3,6,8
S01010764,2,3,6,8
S01010765,2,3,6,8
S01010766,2,3,6,8
S01010767,2,3,6,8
S01010768,2,3,6,8
S01010769,2,3,6,8
S01010770,2,3,6,8
S01010771,2,3,6,8
S01010772,2,3,6,8
S01010773,2,3,6,8
S01010774,2,3,6,8
S01010775,2,3,6,8
S01010787,2,3,6,8
S01010788,2,3,6,8
S01010789,2,3,6,8
S01010790,2,3,6,8
S01010791,2,3,6,8
S01010792,2,3,6,8
S01010793,2,3,6,8
S01010794,2,3,6,8
S01010795,2,3,6,8
S01010796,2,3,6,8
S01010797,2,3,6,8
S01010798,2,3,6,8
S01010810,2,3,6,8
S01010811,2,3,6,8
S01010812,2,3,6,8
S01010813,2,3,6,8
S01010814,2,3,6,8
S01010815,2,3,6,8
S01011171,2,3,6,8
S01011172,2,3,6,8
S01011173,2,3,6,8
S01011174,2,3,6,8
S01011175,2,3,6,8
S01011176,2,3,6,8
S01011177,2,3,6,8
S01011696,1,1,1,1
S01011697,1,1,1,1
S01011698,1,1,1,1
S01011699,1,1,1,1
S01011700,1,1,1,1
S01011701,1,1,1,1
S01011703,1,1,1,1
S01011965,1,1,1,1
S01011968,1,1,1,1
S01012026,1,1,1,1
S01012027,1,1,1,1
S01012033,1,1,1,1
S01012034,1,1,1,1
S01012035,1,1,1,1
S01012036,1,1,1,1
S01012037,1,1,1,1
S01012038,1,1,1,1
S01012039,1,1,1,1
S01012040,1,1,1,1
S01012041,1,1,1,1
S01012042,1,1,1,1
S01012043,1,1,1,1
S01012044,1,1,1,1
S01012045,1,1,1,1
S01012046,1,1,1,1
S01012047,1,1,1,1
S01012048,1,1,1,1
S01012049,1,1,1,1
S01012050,1,1,1,1
S01012051,1,1,1,1
S01012052,1,1,1,1
S01012053,1,1,1,1
S01012054,1,1,1,1
S01012055,1,1,1,1
S01012056,1,1,1,1
S01012057,1,1,1,1
S01012058,1,1,1,1
S01012059,1,1,1,1
S01012060,1,1,1,1
S01012061,1,1,1,1
S01012062,1,1,1,1
S01012063,1,1,1,1
S01012064,1,1,1,1
S01012065,1,1,1,1
S01012066,1,1,1,1
S01012067,1,1,1,1
S01012068,1,1,1,1
S01012069,1,1,1,1
S01012070,1,1,1,1
S01012071,1,1,1,1
S01012072,1,1,1,1
S01012073,1,1,1,1
S01012074,1,1,1,1
S01012075,1,1,1,1
S01012076,1,1,1,1
S01012077,1,1,1,1
S01012078,1,1,1,1
S01012079,1,1,1,1
S01012080,1,1,1,1
S01012081,1,1,1,1
S01012082,1,1,1,1
S01012083,1,1,1,1
S01012084,1,1,1,1
S01012085,1,1,1,1
S01012086,1,1,1,1
S01012087,1,1,1,1
S01012088,1,1,1,1
S01012089,1,1,1,1
S01012090,1,1,1,1
S01012091,1,1,1,1
S01012092,1,1,1,1
S01012093,1,1,1,1
S01012094,1,1,1,1
S01012095,1,1,1,1
S01012096,1,1,1,1
S01012097,1,1,1,1
S01012098,1,1,1,1
S01012099,1,1,1,1
S01012100,1,1,1,1
S01012101,1,1,1,1
S01012102,1,1,1,1
S01012103,1,1,1,1
S01012104,1,1,1,1
S01012105,1,1,1,1
S01012106,1,1,1,1
S01012107,1,1,1,1
S01012108,1,1,1,1
S01012109,1,1,1,1
S01012110,1,1,1,1
S01012111,1,1,1,1
S01012112,1,1,1,1
S01012113,1,1,1,1
S01012114,1,1,1,1
S01012115,1,1,1,1
S01012116,1,1,1,1
S01012117,1,1,1,1
S01012118,1,1,1,1
S01012119,1,1,1,1
S01012120,1,1,1,1
S01012121,1,1,1,1
S01012122,1,1,1,1
S01012123,1,1,1,1
S01012124,1,1,1,1
S01012125,1,1,1,1
S01012126,1,1,1,1
S01012127,1,1,1,1
S01012128,1,1,1,1
S01012129,1,1,1,1
S01012130,1,1,1,1
S01012131,1,1,1,1
S01012132,1,1,1,1
S01012133,1,1,1,1
S01012134,1,1,1,1
S01012135,1,1,1,1
S01012136,1,1,1,1
S01012137,1,1,1,1
S01012138,1,1,1,1
S01012139,1,1,1,1
S01012140,1,1,1,1
S01012141,1,1,1,1
S01012142,1,1,1,1
S01012143,1,1,1,1
S01012144,1,1,1,1
S01012145,1,1,1,1
S01012146,1,1,1,1
S01012147,1,1,1,1
S01012148,1,1,1,1
S01012149,1,1,1,1
S01012150,1,1,1,1
S01012151,1,1,1,1
S01012152,1,1,1,1
S01012153,1,1,1,1
S01012154,1,1,1,1
S01012155,1,1,1,1
S01012156,1,1,1,1
S01012157,1,1,1,1
S01012158,1,1,1,1
S01012159,1,1,1,1
S01012160,1,1,1,1
S01012161,1,1,1,1
S01012162,1,1,1,1
S01012163,1,1,1,1
S01012164,1,1,1,1
S01012165,1,1,1,1
S01012166,1,1,1,1
S01012167,1,1,1,1
S01012168,1,1,1,1
S01012169,1,1,1,1
S01012170,1,1,1,1
S01012171,1,1,1,1
S01012172,1,1,1,1
S01012173,1,1,1,1
S01012174,1,1,1,1
S01012175,1,1,1,1
S01012176,1,1,1,1
S01012177,1,1,1,1
S01012178,1,1,1,1
S01012179,1,1,1,1
S01012180,1,1,1,1
S01012181,1,1,1,1
S01012182,1,1,1,1
S01012183,1,1,1,1
S01012184,1,1,1,1
S01012185,1,1,1,1
S01012186,1,1,1,1
S01012187,1,1,1,1
S01012217,1,1,1,1
S01012218,1,1,1,1
S01012219,1,1,1,1
S01012220,1,1,1,1
S01012221,1,1,1,1
S01012222,1,1,1,1
S01012223,1,1,1,1
S01012224,1,1,1,1
S01012225,1,1,1,1
S01012226,1,1,1,1
S01012227,1,1,1,1
S01012228,1,1,1,1
S01012814,1,1,1,1
S01012815,1,1,1,1
S01012816,1,1,1,1
S01012817,1,1,1,1
S01012818,1,1,1,1
S01012819,1,1,1,1
S01012820,1,1,1,1
S01012821,1,1,1,1
S01012822,1,1,1,1
S01012823,1,1,1,1
S01012824,1,1,1,1
S01012825,1,1,1,1
S01012826,1,1,1,1
S01012827,1,1,1,1
S01012828,1,1,1,1
S01012829,1,1,1,1
S01012830,1,1,1,1
S01012831,1,1,1,1
S01012832,1,1,1,1
S01012833,1,1,1,1
S01012834,1,1,1,1
S01012835,1,1,1,1
S01012836,1,1,1,1
S01012837,1,1,1,1
S01012838,1,1,1,1
S01012839,1,1,1,1
S01012840,1,1,1,1
S01012841,1,1,1,1
S01012842,1,1,1,1
S01012843,1,1,1,1
S01012844,1,1,1,1
S01012845,1,1,1,1
S01012846,1,1,1,1
S01012847,1,1,1,1
S01012848,1,1,1,1
S01012849,1,1,1,1
S01012850,1,1,1,1
S01012851,1,1,1,1
S01012852,1,1,1,1
S01012853,1,1,1,1
S01012854,1,1,1,1
S01012855,1,1,1,1
S01012856,1,1,1,1
S01012857,1,1,1,1
S01012858,1,1,1,1
S01012859,1,1,1,1
S01012860,1,1,1,1
S01012861,1,1,1,1
S01012862,1,1,1,1
S01012863,1,1,1,1
S01012864,1,1,1,1
S01012865,1,1,1,1
S01012866,1,1,1,1
S01012867,1,1,1,1
S01012868,1,1,1,1
S01012869,1,1,1,1
S01012870,1,1,1,1
S01012871,1,1,1,1
S01012872,1,1,1,1
S01012873,1,1,1,1
S01012874,1,1,1,1
S01012875,1,1,1,1
S01012876,1,1,1,1
S01012877,1,1,1,1
S01012878,1,1,1,1
S01012879,1,1,1,1
S01012880,1,1,1,1
S01012881,1,1,1,1
S01012882,1,1,1,1
S01012883,1,1,1,1
S01012884,1,1,1,1
S01012885,1,1,1,1
S01012886,1,1,1,1
S01012887,1,1,1,1
S01012888,1,1,1,1
S01012889,1,1,1,1
S01012890,1,1,1,1
S01012891,1,1,1,1
S01012892,1,1,1,1
S01012893,1,1,1,1
S01013122,1,1,1,1
S01013123,1,1,1,1
S01013124,1,1,1,1
S01013125,1,1,1,1
S01013126,1,1,1,1
S01013127,1,1,1,1
S01013128,1,1,1,1
S01013129,1,1,1,1
S01013130,1,1,1,1
S01013131,1,1,1,1
S01013132,1,1,1,1
S01013133,1,1,1,1
S01013134,1,1,1,1
S01013135,1,1,1,1
S01013136,1,1,1,1
S01013137,1,1,1,1
S01013138,1,1,1,1
S01013139,1,1,1,1
S01013140,1,1,1,1
S01013141,1,1,1,1
S01013142,1,1,1,1
S01013143,1,1,1,1
S01013144,1,1,1,1
S01013145,1,1,1,1
S01013146,1,1,1,1
S01013147,1,1,1,1
S01013148,1,1,1,1
S01013149,1,1,1,1
S01013150,1,1,1,1
S01013151,1,1,1,1
S01013152,1,1,1,1
S01013153,1,1,1,1
S01013154,1,1,1,1
S01013155,1,1,1,1
S01013156,1,1,1,1
S01013157,1,1,1,1
S01013158,1,1,1,1
S01013159,1,1,1,1
S01013160,1,1,1,1
S01013161,1,1,1,1
S01013162,1,1,1,1
S01013163,1,1,1,1
S01013164,1,1,1,1
S01013165,1,1,1,1
S01013166,1,1,1,1
S01013167,1,1,1,1
S01013168,1,1,1,1
S01013169,1,1,1,1
S01013170,1,1,1,1
S01013171,1,1,1,1
S01013172,1,1,1,1
S01013173,1,1,1,1
S01013174,1,1,1,1
S01013175,1,1,1,1
S01013176,1,1,1,1
S01013177,1,1,1,1
S01013178,1,1,1,1
S01011501,1,1,2,2
S01011502,1,1,2,2
S01011503,1,1,2,2
S01011504,1,1,2,2
S01011505,1,1,2,2
S01011506,1,1,2,2
S01011507,1,1,2,2
S01011508,1,1,2,2
S01011509,1,1,2,2
S01011510,1,1,2,2
S01011511,1,1,2,2
S01011512,1,1,2,2
S01011513,1,1,2,2
S01011514,1,1,2,2
S01011515,1,1,2,2
S01011516,1,1,2,2
S01011517,1,1,2,2
S01011518,1,1,2,2
S01011519,1,1,2,2
S01011520,1,1,2,2
S01011521,1,1,2,2
S01011522,1,1,2,2
S01011523,1,1,2,2
S01011524,1,1,2,2
S01011525,1,1,2,2
S01011526,1,1,2,2
S01011527,1,1,2,2
S01011528,1,1,2,2
S01011529,1,1,2,2
S01011530,1,1,2,2
S01011531,1,1,2,2
S01011532,1,1,2,2
S01011533,1,1,2,2
S01011534,1,1,2,2
S01011535,1,1,2,2
S01011536,1,1,2,2
S01011537,1,1,2,2
S01011538,1,1,2,2
S01011539,1,1,2,2
S01011540,1,1,2,2
S01011541,1,1,2,2
S01011542,1,1,2,2
S01011543,1,1,2,2
S01011544,1,1,2,2
S01011545,1,1,2,2
S01011546,1,1,2,2
